"fips","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
48169,214080,228852,249051,290890,344825,423493,491655,586932,411362,461230,509124,517774,492492,429116,265476,247801,255256,275151,261200
48171,403690,440793,469245,505311,548522,608013,658039,665236,681226,695684,714318,767254,780309,836109,883899,926963,948735,1008977,1072721
48173,206717,209501,264313,290603,383892,414820,568582,654881,451699,689203,1291581,2093100,2588561,2823213,1514973,1364854,1973946,3151389,2751768
48175,446000,379897,505979,598391,938473,1095113,927684,944845,613900,532201,487192,484325,432478,454534,314369,294906,329514,340960,328082
48177,443112,479933,470128,513312,515164,527791,529965,579563,584398,824802,1721691,3617576,5628196,5465137,2792939,2296198,2673436,3133399,2898272
48179,671203,688536,746603,871250,1001236,1134536,1236533,1236682,966350,1029985,1175092,1253952,1334464,1341459,1158210,976285,1044876,1108399,1128296
48181,2720080,2792398,2900548,3137640,3224127,3523772,3588478,3715708,3657985,3763394,4029850,4184566,4305171,4446277,4560188,4645063,4861850,5193685,5357836
48183,4304399,4079740,4332480,4653254,5404183,6041471,6951706,7512419,6866160,7291675,8102465,8419238,8529871,8431085,7691875,7131203,7288450,7903321,8098085
48185,846477,755203,863754,865344,998968,1049336,1130271,1325618,1234438,1209223,1338176,1385578,1403731,1347557,1175991,1070100,1031730,1077241,1107609
48187,2126643,2362488,2375902,2376474,2572330,2906656,2947239,3181938,2919226,3275132,3598418,3964418,5025038,5802960,6639364,5855470,5516088,5845574,6072885
48189,936577,1011795,1012702,1093654,1184963,1237205,1328692,1514178,1369505,1574306,1478988,1402895,1427381,1310539,1216147,1142293,1181203,1262049,1409841
48191,56182,59162,69127,66230,71329,79372,93360,72444,116723,117064,83076,82715,110227,85626,86666,78531,87098,89931,82968
48193,141207,149236,150497,156312,151992,172538,186250,204136,208990,213725,211243,221057,218559,223430,215915,229087,236055,251355,273030
48195,372177,340198,416863,454207,527494,509613,530884,571304,415893,550024,634751,740392,581171,750631,776041,598308,633927,588755,578280
48197,135218,143324,158991,174248,198545,207297,214246,251524,172343,182574,197124,208827,208267,191858,152139,138239,162228,184398,183651
48199,701444,724275,762489,833827,906688,1121308,1274419,1419587,1202322,1230948,1304206,1412166,1502017,1354804,1232046,1249017,1318272,1434748,1475290
48201,178640908,176961987,183481383,206392525,221269017,244656308,274584460,276694757,268781557,288355532,313568740,332872947,350699551,359967351,374229314,368070714,379944291,400733059,412622392
48203,1827304,2124284,2240839,2542431,2999555,3504906,3976406,5518431,5773889,5202103,4311971,4161940,4144290,4312875,3968654,3948232,4322383,4636609,4851729
48205,227330,279956,303887,331913,305032,320462,345727,268315,213118,424863,714450,659853,555876,795963,936395,796123,833977,753291,806450
48207,130566,124400,139462,157354,165126,166286,191375,174892,148970,201452,194754,210645,235444,207163,182306,169103,237638,296864,336501
48209,2268125,2340484,2438672,2474416,2970482,3343028,3617460,3836483,3876884,3985577,4199396,4418641,4835147,5240362,5742625,6178953,6596556,7203394,7382133
48211,450203,404440,592912,772858,1132635,1242614,1425167,1877532,1152792,1145150,1397168,1146001,1288424,1471272,868379,633586,666072,658194,569655
48213,1201126,1195504,1290232,1319844,1455558,1534493,1607751,1637633,1484545,1505371,1510611,1501756,1535307,1601933,1563631,1591276,1705078,1793453,1896404
48215,10071789,10576716,11774031,12563320,13788055,14940189,16321442,17114436,16060449,16553796,17172051,17605754,18754170,19347122,19560802,19912743,20554139,21465117,22341504
48217,444705,461766,483018,518380,512286,609418,740662,930886,872001,866481,838435,800264,868039,897096,905896,882670,927742,988401,1049557
48219,1182819,1220936,1430595,1720620,1806327,2201825,2575607,3076740,2076971,2469683,2728016,2799430,2758586,2421526,1556226,1357441,1684012,1893830,1771883
48221,720523,729282,750399,796738,916998,1158766,1503113,1991598,1661576,1619985,1820029,1824461,2005717,2233063,1919771,1773294,2023269,2250832,2404431
48223,708260,727595,755427,804360,834288,872583,955156,1012201,1005424,1123025,1133178,1207630,1255557,1366144,1321024,1338093,1453992,1564088,1589563
48225,513120,506589,554033,638280,669326,679828,674668,732356,671123,691832,712349,755322,803544,870594,841334,826663,880756,941825,985092
48227,1121714,1066946,1138174,1207221,1310337,1455518,1722677,1882669,1570684,1869196,2406042,2685633,2920884,2905664,2234248,2388290,3848843,6018895,6097672
48229,53307,63999,70955,73396,71922,92332,106169,101234,103946,113052,117154,126634,143710,158078,164488,171065,163342,181695,187663
48231,1423708,1495181,1594728,1684169,1833422,2034403,2177489,2231023,2396560,2449404,2565861,2709155,2982290,3235191,3268948,3892607,3986335,4205563,4170600
48233,845807,763876,827561,997911,1024186,1179139,1406362,1865904,1956674,1319699,1166162,1385324,5225801,7317693,5200118,5946309,6068778,7260145,6556209
48235,125949,122665,152311,164499,212142,281284,384360,544751,344427,390907,589309,954643,1586747,2108284,1071495,788038,924368,1022861,1012229
48237,212059,216019,260046,278103,345228,411797,534570,647818,453171,486371,533452,633481,705960,865122,590932,470088,520034,583354,457135
48239,455215,402289,454191,528803,607400,677694,620393,665627,537942,551200,539717,575045,705030,677695,625203,592932,639357,712353,748548
48241,753439,722970,768201,789654,853239,910028,975940,1045334,1006311,1016043,1036653,1015934,1000329,1085518,1018583,980937,1011939,1057976,1080825
48243,46583,54324,54380,54766,48738,53782,56170,69130,72583,70684,68878,72325,75980,79847,75404,78138,80983,81864,86373
48245,10573935,9810095,10885986,13931837,14178970,15001789,17337352,16872441,16077032,19212255,22613793,23817065,22865502,18486959,18607634,18687338,20660616,23989334,22806316
48247,332270,259570,286289,271181,344786,377834,339751,334221,227473,225723,218051,203001,202556,211729,186003,188463,192506,197303,203146
48249,852348,829719,929021,1009033,1133576,1377852,1477188,1693814,1417568,1654017,2113812,2492861,2363269,2404008,1857161,1412110,1514805,1755481,1817846
48251,2087286,2156325,2245785,2474586,3181516,4507239,6512850,9330961,6864298,6780747,6859234,6103069,6085156,6421648,5262835,5027470,5579266,5904992,5987543
48253,354671,293682,317996,358856,394491,423406,509702,500695,453134,516102,531984,503496,533040,491950,435542,433562,444011,442891,470727
48255,244780,256542,308363,307546,333863,340907,378374,439935,391665,621190,2174642,5538456,8033995,9731915,5385096,4241746,6117472,7656428,6328877
48257,1290266,1344456,1510385,1750793,1855325,2223615,2347563,2383827,2402937,2488521,2638075,2708021,2712237,2777098,2905871,3040784,3206413,3468102,3675233
48259,613401,663291,699646,742003,824092,965815,1042090,1076720,1100698,1151595,1185497,1301094,1380137,1492498,1642400,1806198,1947825,2129574,2227566
48261,280263,276918,380245,469318,467446,435045,523158,621457,360535,426721,404884,299796,295323,358648,219307,183086,222103,239910,273938
48263,212969,230378,282427,336640,385058,438517,495558,585831,369361,467741,583900,528392,497928,415589,202005,183275,215697,249097,196382
48265,945522,1009276,1055451,1104898,1170447,1298209,1391849,1424134,1436990,1486229,1488071,1537931,1553117,1623988,1731096,1761539,1804737,1915863,2027324
48267,91295,103571,109557,109512,105059,118745,116541,111140,111148,113164,127291,143409,168816,177792,168138,154043,136700,140512,151964
48269,91958,99263,106774,116948,153760,199532,216681,263554,165855,168798,192238,181564,176677,160420,102337,107523,125930,139023,105658
48271,39645,47080,52931,56784,56136,59615,64392,60168,65067,69056,71940,79943,103749,109832,125110,119768,125068,114703,127247
48273,723136,785269,996027,981065,1033617,1131984,1204836,1322595,1134616,1109565,1204023,1243651,1288996,1250042,1165494,1102878,1133801,1157188,1226005
48275,94477,91137,117263,134962,122462,138896,150059,134344,114074,124941,136038,158531,191141,183720,138750,132185,141257,155833,153892
48277,1419318,1461274,1421231,1458220,1453442,1664121,1725047,1697670,1842116,1878749,2070951,2060231,2108938,2166185,2355720,2503207,2606528,2773215,2915481
48279,598094,588903,688404,709529,700832,761985,768307,814138,715787,909852,871219,857267,963981,902089,848254,759608,820162,796160,783799
48281,266316,305826,307623,319700,353385,365981,363832,374999,385506,387916,403747,430212,432180,438747,443092,444656,455783,476647,508114
48283,143819,137598,181961,195913,260434,311212,317164,360902,312886,535030,1454895,3494344,6416279,8010965,4101992,2785811,3601473,4527578,3822634
48285,731681,726147,919103,943313,998823,1052496,1180437,1269289,814871,783632,836014,958820,1265407,1493605,1189688,1010276,1060138,1211076,1245108
48287,424829,417289,458013,478021,589267,672104,661994,761790,683923,747416,846769,936603,918325,993640,873079,811228,932147,885560,963401
48289,492119,465424,502995,595427,840021,1016433,1222333,1519986,1119726,1324324,1348161,1157015,1311300,1354983,998450,790009,728587,766181,747872
48291,1078869,1118878,1313119,1540150,1926253,2065592,2079661,2139516,1741940,1759773,1864802,1862054,1878211,1896390,1781614,1761683,1874373,2073796,2188828
48293,914513,918449,1145083,1288465,1559044,1721077,1974651,2284002,1755634,1847321,1902779,1609721,1647482,1623355,1371555,1266311,1432173,1534342,1594240
48295,220642,208758,306533,378649,561078,655828,832799,1115726,701668,672840,791221,847688,802470,860535,502813,405844,509124,520814,477569
48297,420596,416325,538266,727756,672080,711254,908919,804964,583503,705569,1326954,1694255,2135743,2448271,1375700,1070200,1210871,1376687,1490429
48299,302048,311008,327749,323019,341137,391732,429468,440129,457213,457795,452425,472669,474608,490007,663272,696777,715000,723044,774274
48301,131695,116470,189974,283286,646985,888427,1276975,1361533,747195,648226,634414,747783,970748,1460055,1050586,1509938,2870617,4947157,4696576
48303,6964639,7224019,7437999,7875174,8361080,9082860,9401450,9663460,9782879,10341686,10545256,11097603,11640853,12003664,12463357,12900587,13358131,14030357,14441381
48305,111970,111415,156309,186158,187001,123941,259838,152391,140111,232323,158038,208148,302885,182596,157857,180294,194731,219222,258179
48307,159698,164463,184163,190988,196718,229344,259734,298458,239593,263283,319467,349040,361431,370211,343905,314614,361199,389947,374975
48309,6114465,6327434,6679318,7048162,7335918,7845729,8082024,8192620,8397505,8564849,8838068,9497666,10566201,11268546,11267865,11696943,12289615,12949026,13183964
48311,164034,140685,235841,383321,606512,473386,406182,456438,275822,366398,781021,1912033,3721512,4713667,2114366,1641051,1776963,2053986,1635803
48313,245204,259942,283738,313985,340192,366799,393432,380694,339717,416783,519611,705097,879263,1093714,713372,557898,573773,588510,592227
48315,214769,186646,222881,206183,255316,266772,251851,256987,236299,252320,243807,227709,250047,225117,211625,225674,262143,291952,303325
48317,242094,253825,309597,366701,500306,610322,881832,1408474,1062547,1544267,2312956,3013586,3545454,3570373,2144118,2245138,3447116,5932948,6404151
48319,47407,61235,64580,73094,66126,89353,78061,90204,97182,104528,108456,114668,113774,111811,124772,114941,128180,133856,139211
48321,1839361,1664475,1725887,1959701,1978271,2311991,2300635,2514807,2280874,2259277,2209733,1982151,2010017,2212736,2139055,2124464,2203212,2189860,2356047
48323,673208,688726,742325,788313,889028,997521,1047701,1231691,1185134,1239551,1330415,1385443,1392993,1422015,1428730,1474115,1632275,1738991,1828444
48325,446539,484322,519764,538177,546595,607370,618768,615633,632429,651933,686654,768853,861557,899361,921251,882752,950748,1004322,1057609
48327,34035,37635,43085,44033,44843,53169,55924,59468,52261,52442,60949,67246,80584,64161,57745,46863,46988,48532,52820
48329,4208837,4128057,4524581,5116522,6094149,7376718,8393092,10177848,8681415,10362860,12694245,15089915,15831200,17312517,14906528,14262787,18775958,25292251,25784700
48331,768120,699614,772362,856398,807721,854212,851833,850718,794569,888279,1021567,1055839,1016668,1029946,963185,948660,933464,614193,710143
48333,89455,88265,91160,99984,98278,120094,108822,102968,119021,116568,118013,125672,120567,143796,143384,147051,149063,183767,203591
48335,288284,239366,255283,278430,345089,423274,507429,638367,488618,586340,685569,715985,706520,599455,374417,340506,368682,390269,350301
48337,296544,312414,336652,371842,412694,499882,574125,729411,608469,705626,916929,1042850,1229349,1359621,883182,719221,788160,783539,745725
48339,6257581,6497475,6963924,7793496,9372656,10694192,11550072,12510152,12808379,13868873,14892949,17531210,18654589,20364199,21062472,22030369,25718980,28322323,30124957
48341,1116402,969111,1120910,1283818,1307699,1349425,1796357,1758507,1581344,1791391,1713045,1700095,1697646,1587536,1627999,1535011,1859971,2136599,2252441
48343,369367,329390,330729,446896,469224,516384,633749,700311,648240,837316,1089279,903853,829417,766606,758087,678804,590969,671422,665272
48345,22619,27411,28879,36145,35715,38018,37851,28646,26342,29508,42410,34691,43216,31858,30318,27940,29720,31104,34206
48347,1439089,1548023,1628167,1779163,2067293,2259213,2528219,3047585,2415401,2593194,2765046,2642902,2551941,2516292,2436368,2371502,2538744,2680299,2640862
48349,926770,951659,960951,987033,1030533,1120672,1171844,1230820,1204768,1277502,1399910,1500863,1588642,1632597,1674430,1612858,1567520,1679235,1776193
48351,168558,157890,184776,259070,284901,365734,435665,434555,385277,393237,496286,540912,452497,442366,481381,372045,444886,507967,542259
48353,396783,405468,433669,456709,509823,577122,663269,831911,721445,855411,967540,1004952,1033392,1019785,915813,915470,941675,977915,1040513
48355,10019834,9976477,10988180,12669479,12918153,13764275,15436490,15037762,14304987,16184769,18435971,18770625,18928646,18120237,18245461,17484925,18981453,20988617,20812091
48357,445813,401733,485283,562933,687454,784716,816713,963323,705889,1003202,1354872,1616657,1736755,1915313,1251177,964601,1046614,1122985,1018709
48359,71136,62581,70825,75971,73904,84322,134984,167010,140502,181997,206486,271251,419052,350153,298940,305131,296743,320476,282801
48361,2025999,2011295,1989463,2174830,2232431,2457492,2604545,2601879,2656680,2963646,3035417,3200464,3483239,3635236,3611363,3620729,3690068,3950961,4050008
48363,562447,539687,581522,627690,749059,861581,914047,1036872,925379,975822,971627,956463,1038568,1209406,1044874,983808,989923,1055721,1121960
48365,1560691,1385500,1900276,2176287,2969657,3160578,3534762,4167337,2551036,2724168,2583139,2246463,2689184,3210446,2022094,1615910,1773985,2065027,2071022
48367,1319617,1388577,1443824,1542100,1869511,2342222,3034368,3566041,2890813,2979803,3314614,3339024,3752372,4156604,3819960,3614941,3906891,4199480,4193222
