"fips","region","division","internationalmig2010","internationalmig2011","internationalmig2012","internationalmig2013","internationalmig2014","internationalmig2015","internationalmig2016","internationalmig2017","internationalmig2018","internationalmig2019"
"25009","Northeast","New England",960,3513,4212,4229,4946,4573,4899,5447,4595,3236
"25011","Northeast","New England",32,102,157,167,223,145,158,181,132,102
"25013","Northeast","New England",572,2725,2747,2424,2693,2452,2441,2786,3483,367
"25015","Northeast","New England",179,671,699,717,758,631,729,798,573,490
"25017","Northeast","New England",2825,10490,11694,10969,12969,11679,12923,14137,9878,8965
"25019","Northeast","New England",18,52,55,85,98,75,76,80,60,60
"25021","Northeast","New England",688,2695,3166,2947,3826,3390,3892,4237,2750,2645
"25023","Northeast","New England",338,1122,1332,1235,1428,1472,1730,1883,1452,1300
"25025","Northeast","New England",2168,8048,8997,9191,10837,9932,10923,12009,9059,7805
"25027","Northeast","New England",772,3098,3522,3337,4111,3687,4132,4554,4054,2155
"26001","Midwest","East North Central",0,2,5,4,2,1,3,2,3,3
"26003","Midwest","East North Central",0,3,0,1,1,3,4,3,4,4
"26005","Midwest","East North Central",25,51,71,73,66,42,90,58,49,49
"26007","Midwest","East North Central",4,7,4,-2,4,9,12,11,8,8
"26009","Midwest","East North Central",0,4,1,7,5,5,12,6,7,7
"26011","Midwest","East North Central",0,2,2,-1,1,2,2,2,0,0
"26013","Midwest","East North Central",0,7,4,5,5,6,6,5,4,4
"26015","Midwest","East North Central",2,12,12,4,13,28,42,27,20,20
"26017","Midwest","East North Central",10,69,46,25,18,10,11,3,-1,-5
"26019","Midwest","East North Central",0,-3,-3,-3,-3,-2,-1,-3,-5,-4
"26021","Midwest","East North Central",85,333,451,408,396,337,424,310,215,216
"26023","Midwest","East North Central",9,44,54,47,51,45,65,48,29,29
"26025","Midwest","East North Central",50,190,318,282,326,300,380,302,198,198
"26027","Midwest","East North Central",8,13,9,-7,6,4,1,0,-5,-5
"26029","Midwest","East North Central",5,55,69,22,31,26,31,28,20,20
"26031","Midwest","East North Central",0,9,7,1,3,2,3,3,2,-1
"26033","Midwest","East North Central",7,50,65,57,43,18,18,11,2,3
"26035","Midwest","East North Central",0,3,3,4,3,7,8,7,6,6
"26037","Midwest","East North Central",21,86,113,96,81,85,100,76,47,47
"26039","Midwest","East North Central",1,-1,8,9,8,9,8,8,6,6
"26041","Midwest","East North Central",0,-2,0,3,1,-4,0,0,-3,-3
"26043","Midwest","East North Central",3,-5,-4,0,0,3,7,3,0,0
"26045","Midwest","East North Central",49,219,193,132,146,160,205,164,110,103
"26047","Midwest","East North Central",2,19,19,15,13,14,15,11,5,5
"26049","Midwest","East North Central",70,238,206,176,214,192,279,214,134,117
"26051","Midwest","East North Central",2,11,12,0,2,2,2,2,2,2
"26053","Midwest","East North Central",3,0,7,6,5,2,3,3,3,3
"26055","Midwest","East North Central",3,-4,38,9,21,16,30,15,7,7
"26057","Midwest","East North Central",5,21,19,14,9,10,14,9,7,7
"26059","Midwest","East North Central",0,-6,6,1,3,5,11,5,2,2
"26061","Midwest","East North Central",40,189,199,186,170,112,135,103,60,64
"26063","Midwest","East North Central",0,17,18,17,11,12,18,14,11,11
"26065","Midwest","East North Central",437,2116,2036,2029,2055,1921,2396,1954,1300,1294
"26067","Midwest","East North Central",1,2,12,5,1,7,15,12,5,5
"26069","Midwest","East North Central",4,9,16,7,6,1,4,2,3,-4
"26071","Midwest","East North Central",0,1,0,1,1,1,1,0,0,0
"26073","Midwest","East North Central",31,212,241,230,248,199,230,187,120,121
"26075","Midwest","East North Central",34,97,74,78,81,70,102,72,60,30
"26077","Midwest","East North Central",142,567,595,591,514,414,606,435,316,303
"26079","Midwest","East North Central",2,13,12,7,12,1,5,5,3,3
"26081","Midwest","East North Central",226,1181,1635,1623,1626,1412,2048,1528,1066,1018
"26083","Midwest","East North Central",0,1,1,0,0,0,1,0,0,0
"26085","Midwest","East North Central",0,-1,0,3,13,1,5,4,3,3
"26087","Midwest","East North Central",14,49,69,52,36,25,33,22,13,10
"26089","Midwest","East North Central",4,19,22,10,14,14,16,11,9,9
"26091","Midwest","East North Central",23,41,27,16,41,36,57,54,65,5
"26093","Midwest","East North Central",21,43,65,72,89,85,119,73,51,53
"26095","Midwest","East North Central",0,1,4,1,6,2,2,2,1,1
"26097","Midwest","East North Central",0,8,15,13,27,29,40,34,27,27
"26099","Midwest","East North Central",492,2526,2969,2864,2691,2393,2977,2304,1312,1281
"26101","Midwest","East North Central",5,12,14,10,6,7,18,8,12,12
"26103","Midwest","East North Central",2,12,34,47,50,51,67,54,29,30
"26105","Midwest","East North Central",3,13,18,10,10,4,7,5,4,4
"26107","Midwest","East North Central",12,70,64,79,65,28,40,34,19,19
"26109","Midwest","East North Central",0,5,14,-1,-5,0,-1,-3,-2,-2
"26111","Midwest","East North Central",35,145,171,181,125,120,144,113,62,64
"26113","Midwest","East North Central",3,17,16,11,9,5,7,6,5,5
"26115","Midwest","East North Central",20,57,74,66,46,8,24,8,-8,-10
"26117","Midwest","East North Central",11,36,21,9,11,5,3,0,-2,-2
"26119","Midwest","East North Central",0,-1,0,1,4,2,3,3,2,2
"26121","Midwest","East North Central",19,55,84,56,73,66,72,56,34,32
"26123","Midwest","East North Central",6,10,27,18,13,11,23,16,12,11
"26125","Midwest","East North Central",1021,5294,5492,5702,5995,5679,7352,5554,3625,3617
"26127","Midwest","East North Central",3,18,41,32,38,33,64,39,41,42
"26129","Midwest","East North Central",3,13,12,15,15,12,10,9,5,5
"26131","Midwest","East North Central",0,2,1,3,5,1,3,2,2,2
"26133","Midwest","East North Central",0,7,6,14,15,5,12,6,11,8
"26135","Midwest","East North Central",0,2,1,2,1,1,1,1,1,1
"26137","Midwest","East North Central",4,12,17,15,23,-1,-1,-1,-1,-1
"26139","Midwest","East North Central",114,482,687,491,483,350,588,325,294,295
"26141","Midwest","East North Central",0,2,2,4,4,2,5,2,3,3
"26143","Midwest","East North Central",6,35,28,11,2,-1,4,2,2,2
"26145","Midwest","East North Central",40,177,224,210,231,213,264,198,127,125
"26147","Midwest","East North Central",33,105,130,121,63,33,62,37,25,22
"26149","Midwest","East North Central",8,46,78,39,38,11,41,14,23,22
"26151","Midwest","East North Central",0,4,8,9,8,11,11,7,4,4
"26153","Midwest","East North Central",1,1,3,1,0,0,-1,-1,-1,-1
"26155","Midwest","East North Central",7,6,4,10,7,15,16,12,9,8
"26157","Midwest","East North Central",2,13,17,14,10,6,10,6,7,7
"26159","Midwest","East North Central",11,13,91,40,50,41,88,43,39,39
"26161","Midwest","East North Central",517,2159,2202,2304,2219,2016,2452,1965,1208,1160
"26163","Midwest","East North Central",855,4251,4585,4482,4366,4397,5665,4269,2739,2533
"26165","Midwest","East North Central",0,4,7,12,12,12,17,14,14,6
"27001","Midwest","West North Central",0,3,4,0,3,-1,1,-1,-1,-1
"27003","Midwest","West North Central",137,409,416,371,531,506,473,270,229,234
"27005","Midwest","West North Central",3,11,29,33,45,43,38,26,26,26
"27007","Midwest","West North Central",11,26,18,42,62,59,54,31,29,29
"27009","Midwest","West North Central",0,6,4,5,51,77,72,53,50,50
"27011","Midwest","West North Central",0,0,0,4,2,2,1,1,1,1
"27013","Midwest","West North Central",20,99,74,80,197,194,180,124,106,103
"27015","Midwest","West North Central",1,6,3,7,18,16,17,9,8,8
"27017","Midwest","West North Central",0,7,4,3,14,18,12,6,3,2
"27019","Midwest","West North Central",21,76,48,55,72,80,82,52,45,47
"27021","Midwest","West North Central",0,11,6,8,11,17,8,8,7,7
"27023","Midwest","West North Central",3,16,23,20,27,37,23,22,21,21
"27025","Midwest","West North Central",6,18,13,8,12,23,41,24,20,20
"27027","Midwest","West North Central",18,57,45,65,144,150,183,120,97,100
"27029","Midwest","West North Central",0,2,0,6,6,6,6,5,5,5
"27031","Midwest","West North Central",0,5,7,10,23,35,32,22,22,22
"27033","Midwest","West North Central",1,12,0,5,11,3,2,-2,-4,-4
"27035","Midwest","West North Central",9,18,39,22,23,18,19,8,6,6
"27037","Midwest","West North Central",176,515,555,483,791,899,814,520,462,427
"27039","Midwest","West North Central",3,17,18,20,19,13,9,6,6,6
"27041","Midwest","West North Central",4,13,11,12,2,2,1,2,2,2
"27043","Midwest","West North Central",0,0,1,2,0,0,-1,-2,-2,-2
"27045","Midwest","West North Central",0,10,12,20,21,35,27,20,17,16
"27047","Midwest","West North Central",3,14,18,11,20,45,41,26,25,25
"27049","Midwest","West North Central",6,6,5,19,29,26,9,4,3,3
"27051","Midwest","West North Central",0,1,0,0,0,0,0,0,0,0
"27053","Midwest","West North Central",1187,4975,4567,4521,6284,6442,6444,4189,3640,3649
"27055","Midwest","West North Central",2,1,-2,3,6,9,5,1,0,0
"27057","Midwest","West North Central",1,9,8,9,12,10,9,3,2,2
"27059","Midwest","West North Central",2,12,22,19,30,22,23,15,13,13
"27061","Midwest","West North Central",3,3,2,-1,6,12,11,10,8,8
"27063","Midwest","West North Central",0,0,-2,-1,2,12,9,8,7,7
"27065","Midwest","West North Central",1,3,0,0,12,14,13,9,9,9
"27067","Midwest","West North Central",20,90,102,131,226,261,273,201,193,193
"27069","Midwest","West North Central",0,0,0,0,2,4,4,4,3,3
"27071","Midwest","West North Central",1,4,5,5,6,7,9,6,3,3
"27073","Midwest","West North Central",0,2,2,5,4,8,9,4,3,3
"27075","Midwest","West North Central",1,0,6,7,15,7,10,7,5,5
"27077","Midwest","West North Central",0,5,4,4,4,0,-1,-1,-1,-1
"27079","Midwest","West North Central",0,8,4,2,11,32,37,26,29,30
"27081","Midwest","West North Central",0,0,0,0,0,0,0,0,0,0
"27083","Midwest","West North Central",9,55,55,64,106,132,142,102,94,94
"27085","Midwest","West North Central",1,16,11,31,26,23,12,8,5,5
"27087","Midwest","West North Central",0,0,0,0,1,1,1,0,0,0
"27089","Midwest","West North Central",0,1,1,0,1,3,2,2,2,2
"27091","Midwest","West North Central",0,-3,0,-4,3,4,7,2,1,1
"27093","Midwest","West North Central",1,10,15,19,24,25,18,14,15,15
"27095","Midwest","West North Central",1,11,2,5,9,10,10,8,7,7
"27097","Midwest","West North Central",4,16,6,7,8,8,7,3,3,3
"27099","Midwest","West North Central",11,36,80,76,159,238,186,132,127,126
"27101","Midwest","West North Central",0,9,11,10,9,9,8,5,5,5
"27103","Midwest","West North Central",2,-5,20,38,67,54,51,38,34,34
"27105","Midwest","West North Central",45,193,189,168,194,151,159,103,88,87
"27107","Midwest","West North Central",0,2,2,3,11,15,13,10,8,8
"27109","Midwest","West North Central",153,449,462,476,672,751,724,492,436,423
"27111","Midwest","West North Central",12,50,52,59,57,49,54,38,30,31
"27113","Midwest","West North Central",4,21,10,17,17,17,14,10,9,9
"27115","Midwest","West North Central",2,3,4,1,0,2,6,3,3,3
"27117","Midwest","West North Central",0,-1,3,8,9,40,36,25,24,23
"27119","Midwest","West North Central",7,36,25,25,63,63,65,39,35,35
"27121","Midwest","West North Central",0,0,0,1,3,6,4,4,5,5
"27123","Midwest","West North Central",698,3090,2882,2579,3601,3466,3491,2274,1925,1880
"27125","Midwest","West North Central",0,2,2,0,2,2,1,1,1,1
"27127","Midwest","West North Central",0,5,6,3,4,6,7,5,4,4
"27129","Midwest","West North Central",0,11,9,13,14,18,11,9,8,8
"27131","Midwest","West North Central",29,112,90,117,210,254,264,188,180,181
"27133","Midwest","West North Central",0,0,-1,-2,-7,-7,-4,-5,-5,-5
"27135","Midwest","West North Central",1,21,16,7,9,8,9,7,6,6
"27137","Midwest","West North Central",41,143,144,139,170,184,178,95,80,82
"27139","Midwest","West North Central",67,222,197,193,286,258,279,163,141,126
"27141","Midwest","West North Central",10,64,58,38,77,61,46,25,23,20
"27143","Midwest","West North Central",0,4,12,29,23,19,9,7,5,6
"27145","Midwest","West North Central",47,218,318,395,677,815,836,608,558,556
"27147","Midwest","West North Central",3,24,18,10,7,-4,0,-4,-7,-6
"27149","Midwest","West North Central",5,9,7,23,38,55,53,48,52,31
"27151","Midwest","West North Central",0,4,6,12,18,14,11,10,14,4
"27153","Midwest","West North Central",1,9,6,-2,-2,0,8,4,7,-6
"27155","Midwest","West North Central",0,0,0,1,1,4,3,2,1,1
"27157","Midwest","West North Central",2,12,8,6,2,5,6,4,4,4
"27159","Midwest","West North Central",0,2,1,2,3,3,2,1,1,1
"27161","Midwest","West North Central",2,0,5,11,-1,-1,-3,-4,-4,-4
"27163","Midwest","West North Central",105,360,275,248,345,263,294,172,129,124
"27165","Midwest","West North Central",6,25,6,23,50,81,49,43,43,43
"27167","Midwest","West North Central",0,-1,-3,0,-4,-4,-5,-5,-5,-5
"27169","Midwest","West North Central",16,55,78,63,83,75,65,36,25,25
"27171","Midwest","West North Central",10,53,68,65,75,79,66,44,40,41
"27173","Midwest","West North Central",0,-2,0,2,3,2,3,2,2,2
"28001","South","East South Central",8,43,65,73,202,176,119,502,146,151
"28003","South","East South Central",-1,1,6,9,13,11,-6,8,-7,-7
"28005","South","East South Central",0,-1,-1,0,-2,-1,-2,-2,-2,-2
"28007","South","East South Central",1,0,-6,-3,0,0,-2,0,0,0
"28009","South","East South Central",0,-4,-5,-5,-3,-3,-2,-3,-3,-3
"28011","South","East South Central",1,-5,5,10,20,23,6,13,23,23
"28013","South","East South Central",1,0,-3,-1,5,12,7,30,7,7
"28015","South","East South Central",0,0,-1,0,-1,-2,-2,-2,-2,-2
"28017","South","East South Central",0,11,11,16,31,14,9,29,19,19
"28019","South","East South Central",1,1,0,2,2,3,0,0,1,1
"28021","South","East South Central",1,7,1,11,14,12,0,0,1,1
"28023","South","East South Central",0,1,1,0,5,2,-2,-1,0,0
"28025","South","East South Central",1,5,0,0,2,6,3,5,10,4
"28027","South","East South Central",3,6,-2,0,-2,-6,-8,-8,-7,-7
"28029","South","East South Central",2,2,7,19,37,29,6,26,11,11
"28031","South","East South Central",0,-3,7,7,3,6,3,3,5,5
"28033","South","East South Central",7,93,-15,8,94,116,-14,212,68,66
"28035","South","East South Central",22,131,128,134,153,218,57,95,150,154
"28037","South","East South Central",0,0,0,-1,3,4,2,1,3,3
"28039","South","East South Central",2,16,26,41,64,28,22,27,46,2
"28041","South","East South Central",0,-1,-1,0,0,6,5,8,13,13
"28043","South","East South Central",0,-1,1,-6,-5,-3,-3,-3,-3,-3
"28045","South","East South Central",23,28,34,23,28,36,-7,-20,-32,-22
"28047","South","East South Central",114,279,632,371,408,571,149,204,69,120
"28049","South","East South Central",69,265,170,226,318,342,94,143,286,187
"28051","South","East South Central",0,-1,-1,0,0,0,0,0,0,0
"28053","South","East South Central",0,2,4,5,10,7,2,12,2,2
"28055","South","East South Central",0,0,0,0,0,0,0,0,0,0
"28057","South","East South Central",-1,-2,-1,4,10,12,-1,3,8,8
"28059","South","East South Central",64,263,283,220,290,379,228,296,468,76
"28061","South","East South Central",0,-1,-1,-1,-2,-1,-2,-2,-2,-2
"28063","South","East South Central",0,0,0,0,0,0,0,0,0,0
"28065","South","East South Central",0,0,0,0,0,-1,-1,-1,-1,-1
"28067","South","East South Central",-2,1,-6,0,5,33,9,65,19,20
"28069","South","East South Central",-1,-2,-1,0,0,0,0,0,0,0
"28071","South","East South Central",18,102,13,37,68,66,-18,32,19,19
"28073","South","East South Central",0,1,-1,-2,10,32,-10,6,34,34
"28075","South","East South Central",39,62,102,35,24,62,-2,-21,-42,-26
"28077","South","East South Central",0,-1,-1,0,0,-1,0,0,0,0
"28079","South","East South Central",-3,-8,-7,-4,-4,-3,-2,-2,1,-7
"28081","South","East South Central",5,20,9,8,9,13,6,22,30,18
"28083","South","East South Central",11,58,11,8,7,-3,-6,-7,-5,-5
"28085","South","East South Central",5,14,2,7,7,7,3,24,5,6
"28087","South","East South Central",31,45,142,131,128,186,49,43,68,89
"28089","South","East South Central",57,230,132,116,134,197,31,115,121,121
"28091","South","East South Central",0,-8,-9,-7,-3,7,1,16,4,5
"28093","South","East South Central",2,-8,-6,-2,0,2,-4,2,-5,-5
"28095","South","East South Central",0,-4,-4,-3,-2,-2,-1,-1,-1,-1
"28097","South","East South Central",0,0,0,3,6,10,0,1,2,2
"28099","South","East South Central",0,-1,-2,-4,-3,-3,-3,-3,-3,-3
"28101","South","East South Central",5,18,13,0,3,3,-1,-1,0,0
"28103","South","East South Central",0,-1,5,14,16,14,-1,1,5,6
"28105","South","East South Central",20,114,79,89,105,154,27,58,120,114
"28107","South","East South Central",1,-5,-3,-1,39,49,19,67,24,24
"28109","South","East South Central",-2,-1,-1,-15,-34,-27,-30,-30,-30,-30
"28111","South","East South Central",0,-2,-4,-4,-2,-2,-3,-3,-3,-3
"28113","South","East South Central",3,-1,-4,3,20,3,-6,-4,4,4
"28115","South","East South Central",2,3,-9,-14,-5,12,13,85,23,24
"28117","South","East South Central",0,1,-7,-1,0,1,7,9,15,0
"28119","South","East South Central",0,4,3,6,9,1,2,2,3,3
"28121","South","East South Central",27,92,64,46,155,190,21,126,110,92
"28123","South","East South Central",23,107,58,53,49,39,23,72,53,20
"28125","South","East South Central",0,1,0,1,2,1,0,0,1,1
"28127","South","East South Central",0,29,10,5,11,14,0,1,3,3
"28129","South","East South Central",0,-1,0,0,-1,1,1,2,1,1
"28131","South","East South Central",0,5,6,9,0,0,-1,3,-1,-1
"28133","South","East South Central",1,1,-3,4,11,7,5,5,9,3
"28135","South","East South Central",0,-9,-11,-21,-2,-3,-9,-9,-7,-7
"28137","South","East South Central",1,8,-2,0,12,12,-5,6,-6,-6
"28139","South","East South Central",5,20,5,-8,-9,6,0,9,0,0
"28141","South","East South Central",2,1,-5,1,14,9,3,18,3,3
"28143","South","East South Central",14,19,3,1,4,4,-1,0,3,3
"28145","South","East South Central",2,35,30,29,55,50,15,23,36,36
"28147","South","East South Central",0,4,0,-2,-1,2,-5,-5,-2,-2
"28149","South","East South Central",6,24,27,29,24,-3,3,6,20,16
"28151","South","East South Central",-2,-6,-5,16,32,28,4,7,19,19
"28153","South","East South Central",0,-4,-4,-7,-4,-1,-1,-1,-1,-1
"28155","South","East South Central",0,-2,-1,0,-1,-3,-3,-3,-3,-3
"28157","South","East South Central",0,0,-1,-1,0,-1,-1,-1,-1,-1
"28159","South","East South Central",0,-3,-2,-4,-2,0,0,0,0,0
"28161","South","East South Central",0,0,0,0,0,-2,-3,-3,-3,-3
"28163","South","East South Central",2,16,16,9,5,30,64,185,94,43
"29001","Midwest","West North Central",17,95,83,67,52,92,87,119,99,99
"29003","Midwest","West North Central",0,0,-2,-3,-6,-3,-2,-1,-2,-2
"29005","Midwest","West North Central",0,0,0,4,1,1,2,3,2,2
"29007","Midwest","West North Central",1,-2,1,-4,-3,10,6,7,4,4
"29009","Midwest","West North Central",6,49,37,35,40,31,10,20,7,7
"29011","Midwest","West North Central",2,4,1,5,0,0,0,0,0,0
"29013","Midwest","West North Central",1,5,2,-1,0,-1,-1,-1,-2,-1
"29015","Midwest","West North Central",1,-1,0,-4,1,1,-3,-2,-3,-3
"29017","Midwest","West North Central",0,-1,0,0,0,0,0,0,0,0
"29019","Midwest","West North Central",151,820,528,515,670,720,488,699,513,522
"29021","Midwest","West North Central",38,186,191,181,261,204,153,212,160,163
"29023","Midwest","West North Central",2,-7,-5,-2,-7,7,4,5,3,3
"29025","Midwest","West North Central",0,1,0,2,2,1,1,2,3,2
"29027","Midwest","West North Central",7,55,37,18,5,22,14,20,14,14
"29029","Midwest","West North Central",5,19,23,12,7,9,-6,-4,-13,-12
"29031","Midwest","West North Central",19,140,114,91,129,182,118,173,125,128
"29033","Midwest","West North Central",3,7,3,1,1,1,0,0,-2,-2
"29035","Midwest","West North Central",0,-2,-1,-1,-1,-1,-1,-1,-1,-1
"29037","Midwest","West North Central",5,47,25,37,20,44,6,18,3,4
"29039","Midwest","West North Central",0,0,0,-1,-4,-4,-4,-3,-3,-3
"29041","Midwest","West North Central",1,3,2,2,0,0,0,0,0,0
"29043","Midwest","West North Central",3,7,-17,-11,-7,20,12,19,17,10
"29045","Midwest","West North Central",0,1,1,0,3,5,3,6,4,4
