"GeoFips","GeoName","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"09007","Middlesex, CT",7123167,7647177,8350569,8604333,9428645,9922233,9607187,9461587,8229343
"09009","New Haven, CT",34842777,35429658,38764098,40233321,42792282,44069604,45286629,44708652,45429000
"09011","New London, CT",11862758,12875126,14636798,15653470,17240230,18906051,17994365,16593833,16555495
"09013","Tolland, CT",3516144,3612026,3835104,3989846,4302574,4574440,4752529,4763212,4846726
"09015","Windham, CT",3383038,3421071,3552507,3856552,4356003,4138587,4054432,4185545,4360242
"10001","Kent, DE",4552212,4712176,5315768,5509941,5955028,6198098,6253452,6575170,6519797
"10003","New Castle, DE",34908446,36376979,38788630,38620481,40635680,41297893,39605757,41633087,42900188
"10005","Sussex, DE",6367575,6642113,7233331,7897759,8366039,8785325,8918388,9059038,8566732
"11001","District of Columbia, DC",70072613,74178300,80557403,85349234,88580463,94036823,99532269,100916918,106097780
"12001","Alachua, FL",7478714,7693330,8635595,9161664,9909385,10741186,10773943,10746516,10753318
"12003","Baker, FL",351850,364470,393020,420814,468193,546564,554849,540753,499061
"12005","Bay, FL",4748087,5086416,5703568,6343587,6889964,7025691,7093117,7030844,6981087
"12007","Bradford, FL",414790,443001,485955,519754,577127,633691,630479,586508,570174
"12009","Brevard, FL",13811309,14786025,16435001,17968981,19520899,20803047,20865585,20000789,19979572
"12011","Broward, FL",57680723,62103666,67428824,74191376,77947146,79510947,77959886,75539760,78743459
"12013","Calhoun, FL",171067,179561,182168,190622,224407,236100,229002,239146,246425
"12015","Charlotte, FL",2737422,2905954,3174915,3624154,4002801,4032394,3907738,3752941,3723725
"12017","Citrus, FL",2754082,2922937,3179879,3444503,4060937,4190582,4043764,3871310,3588656
"12019","Clay, FL",2368805,2554510,2786754,3080290,3548985,3741004,3699992,3613224,3604502
"12021","Collier, FL",9659060,10340392,11178445,12781396,13445320,13690186,12588108,11657208,12026007
"12023","Columbia, FL",1305175,1336791,1435563,1574482,1769979,1924568,1891997,1809021,1819323
"12027","DeSoto, FL",557278,598921,645731,723879,850934,873741,841691,846489,855359
"12029","Dixie, FL",167906,165830,176776,197118,238161,248157,227740,215637,215050
"12031","Duval, FL",36287319,39026058,41792321,44797706,47920602,49254897,48044769,46593639,47238203
"12033","Escambia, FL",9252876,9730209,10385281,11030195,12052342,12448432,12377304,12255863,12474410
"12035","Flagler, FL",1246302,1632583,1555425,1688516,1706536,1810762,1723786,1679004,1662971
"12037","Franklin, FL",252574,284885,355515,372371,343427,358151,344191,343599,347635
"12039","Gadsden, FL",838144,884404,934110,982536,1084030,1183177,1155571,1160588,1150107
"12041","Gilchrist, FL",180339,187745,217232,222895,232624,252373,231263,223557,244187
"12043","Glades, FL",155033,171280,206311,184247,235374,282078,229354,208794,221716
"12045","Gulf, FL",268295,298106,331558,354316,381294,383399,382809,367175,332583
"12047","Hamilton, FL",238774,276515,317034,300412,325929,354232,380684,447766,292903
"12049","Hardee, FL",634007,646812,711072,810885,908249,923334,965908,1000802,996926
"12051","Hendry, FL",1003766,974887,970042,1026133,1255351,1419415,1291916,1240085,1173598
"12053","Hernando, FL",2102420,2272020,2504225,2829703,3136912,3263129,3202693,3144668,3115617
"12055","Highlands, FL",1560606,1650073,1821568,1985745,2348907,2451397,2351270,2309019,2287982
"12057","Hillsborough, FL",45278785,48811444,53824941,58661050,61629676,63510056,63011917,62358617,63549907
"12059","Holmes, FL",220937,227569,250136,255152,290809,322150,298589,296018,294218
"12061","Indian River, FL",3151512,3428965,3749364,4191622,4533729,4693166,4619199,4386964,4266411
"12063","Jackson, FL",821775,925571,975722,1046393,1177656,1288538,1262126,1150911,1201310
"12065","Jefferson, FL",187882,203602,219477,197090,233781,273133,260958,251342,257166
"12067","Lafayette, FL",92323,105141,133011,121479,128425,188699,191987,163747,157285
"12069","Lake, FL",4493134,4899562,5522542,6167209,6926882,7261453,6917974,6566261,6548438
"12071","Lee, FL",14187535,15818728,18345548,21056682,23464845,23794222,22245738,20950916,20861474
"12073","Leon, FL",9587818,9958175,10618376,10980591,11754244,12467268,12482263,12484011,12481908
"12075","Levy, FL",536504,573083,617441,677015,748383,804719,742423,731125,738782
"12077","Liberty, FL",115265,125345,155560,173237,206879,202617,199659,158995,164548
"12079","Madison, FL",290211,299054,320689,347717,405075,399060,365274,348972,346835
"12081","Manatee, FL",7809288,8312177,9353111,10810387,12046397,11920695,10701637,10328826,10138852
"12083","Marion, FL",5471823,5917862,6426302,7202201,8312556,8649875,8542025,7875450,7795021
"12085","Martin, FL",4389504,4634154,5141942,5925008,6438968,6760245,6269626,6229480,6267028
"12086","Miami-Dade, FL",87796640,90787031,98595869,106465417,112592999,115318876,114316316,109072854,113334673
"12087","Monroe, FL",2813658,2963749,3129664,3380349,3601736,3763216,3741439,3590128,3730955
"12089","Nassau, FL",1352509,1388744,1478921,1573856,1787786,1893972,1914632,1795464,1822042
"12091","Okaloosa, FL",6449551,7189227,8056230,8669622,8809661,9010099,8876739,8782157,8678344
"12093","Okeechobee, FL",642020,686555,785063,838861,860627,945198,824941,809844,827251
"12095","Orange, FL",48090718,51398716,55675281,61143545,63517783,66427883,66473996,63870501,64807289
"12097","Osceola, FL",4498181,4722769,5183359,5888088,6103728,6593235,6215612,6114464,6384943
"12099","Palm Beach, FL",44007898,46767301,50231348,56033896,57662648,59113745,55323845,53099245,55105361
"12101","Pasco, FL",5600454,6106973,6723699,7451258,8888869,9396716,9249638,8874203,8909439
"12103","Pinellas, FL",31963339,33184920,35185152,37590955,39862740,40767428,39613507,39231164,39504487
"12105","Polk, FL",13703710,14405080,15532177,17001410,18783043,19616651,19473067,18890307,19070959
"12107","Putnam, FL",1659649,1739810,1791194,1892092,2218498,2314017,2247005,2126618,2217407
"12109","St. Johns, FL",3214832,3432938,3817372,4310907,4850429,5257196,5245663,5042967,5166042
"12111","St. Lucie, FL",4327227,4599389,5360017,6048388,6887849,7113327,7062768,6981088,6886240
"12113","Santa Rosa, FL",1940700,2148122,2387270,2662872,3047057,3095394,3038742,3075392,3101880
"12115","Sarasota, FL",10376258,11195422,12686525,14174568,14774836,14702838,14042971,13310171,13062883
"12117","Seminole, FL",11183181,11810249,12933519,14896268,16117349,16556760,16180811,15068041,15037102
"12119","Sumter, FL",779158,928340,1004983,1211146,1489106,1664070,1668836,1657158,1725944
"12121","Suwannee, FL",669397,690886,746272,746955,869858,1036062,1000830,896960,988576
"12123","Taylor, FL",484946,482524,513518,538815,602084,624897,621480,643391,692914
"12125","Union, FL",222463,238573,255223,261831,309134,326135,323166,327699,300474
"12127","Volusia, FL",9991044,10876929,12155575,13046294,14440711,14924998,14560586,13989025,13945672
"12129","Wakulla, FL",376294,395032,410878,452609,541033,601095,591200,568410,572075
"12131","Walton, FL",1059525,1208859,1482194,1942569,1889785,1881258,1774698,1654549,1685399
"12133","Washington, FL",333392,341244,368141,416404,467145,504512,489527,479970,470256
"13001","Appling, GA",761502,847317,936590,899392,994090,996955,1065060,1110641,1238589
"13003","Atkinson, GA",126988,141353,152438,158124,165330,160332,171252,158911,167110
"13005","Bacon, GA",203414,217985,232262,243673,247535,258484,264872,264567,272135
"13007","Baker, GA",71929,80101,75230,82531,82096,91450,88019,80221,84992
"13009","Baldwin, GA",1138481,1171158,1171003,1204285,1267680,1288793,1292889,1276702,1235349
"13011","Banks, GA",222676,230452,271860,280777,280695,313775,319083,301423,288064
"13013","Barrow, GA",875024,962343,1054862,1147525,1301938,1394557,1369591,1302008,1328648
"13015","Bartow, GA",3015940,3106741,3297658,3417215,3723954,4007822,4113937,4019094,4092705
"13017","Ben Hill, GA",532687,515222,543273,544652,565903,534893,479709,459181,473773
"13019","Berrien, GA",368878,478121,527341,578900,628092,577031,588121,571001,578191
"13021","Bibb, GA",6536555,6384009,6568677,6709421,6909437,6842154,7027779,7014272,7012787
"13023","Bleckley, GA",269492,292683,288483,264082,294720,323566,274145,271348,277916
"13025","Brantley, GA",157205,158658,174388,186838,197807,202679,181768,179825,184966
"13027","Brooks, GA",214005,229817,232258,243540,265578,276920,283329,283315,263162
"13029","Bryan, GA",326616,364224,395067,436116,500524,530652,515957,499220,522667
"13031","Bulloch, GA",1245934,1358174,1386204,1491495,1583827,1711860,1688982,1691838,1751038
"13033","Burke, GA",908050,1038702,1137725,1099800,1212738,1208371,1261065,1493477,1577778
"13035","Butts, GA",373640,386513,405441,429545,467771,492549,471566,450080,464271
"13037","Calhoun, GA",116808,116305,113406,112083,119175,140450,139426,139211,137457
"13039","Camden, GA",1331949,1436397,1579576,1588036,1581687,1555375,1583918,1587971,1620253
"13043","Candler, GA",171260,178207,187262,193550,213455,226309,215504,221196,227980
"13045","Carroll, GA",2239491,2393149,2670736,2809026,3076923,3303644,3561128,3187106,3210182
"13047","Catoosa, GA",960731,1004723,1086213,1124854,1242124,1258279,1269343,1223182,1221364
"13049","Charlton, GA",148258,161282,155000,158801,173183,184832,180433,182605,177478
"13051","Chatham, GA",8828425,9222296,9958953,10863544,11807622,12377902,12487854,12499629,12901270
"13053","Chattahoochee, GA",861433,935648,1017908,1176135,1287364,1327544,1623549,1826913,1876312
"13055","Chattooga, GA",469231,463717,524373,555840,573802,588160,548997,522454,516706
"13057","Cherokee, GA",2719262,2995327,3780374,4006816,4302199,4306369,4254730,4171722,4245569
"13059","Clarke, GA",4278115,4560644,4713380,4881255,5090032,5325290,5484337,5622404,5752268
"13061","Clay, GA",71143,85593,75831,72630,64378,70818,73545,78671,71101
"13063","Clayton, GA",8777219,9470651,9996484,10459023,10555656,11990103,11048112,12159283,12799982
"13065","Clinch, GA",134890,146738,154742,182022,193302,188662,179224,167620,179480
"13067","Cobb, GA",27911511,29587741,31606991,33627109,33505905,34059750,33918724,32555618,32972322
"13069","Coffee, GA",1065613,1098717,1169614,1196074,1200923,1224274,1202475,1121096,1104584
"13071","Colquitt, GA",798276,862864,925599,1007024,1051424,1141189,1158798,1242168,1134716
"13073","Columbia, GA",1520443,1687716,1841442,2071099,2247182,2299246,2418527,2420347,2524753
"13075","Cook, GA",289168,308924,319167,333825,350317,363340,343352,347938,339990
"13077","Coweta, GA",1981690,2137293,2320952,2458648,2712280,2929708,3032961,2855582,2971985
"13079","Crawford, GA",96911,102240,105388,109079,121888,127302,128043,132157,139248
"13081","Crisp, GA",505798,534300,568868,587429,627829,647033,629009,610670,595496
"13083","Dade, GA",233513,250857,264387,280784,278833,308610,311782,281699,295917
"13085","Dawson, GA",350515,372808,455011,475345,523996,575456,569889,540826,558453
"13087","Decatur, GA",714496,754334,786620,822716,816989,828971,810580,807946,792088
"13089","DeKalb, GA",27983494,28226432,29174212,29461651,29322501,30771169,31248792,31041086,31439177
"13091","Dodge, GA",355759,377473,393332,401470,431216,446243,438277,424627,442980
"13093","Dooly, GA",260990,281219,265532,291249,295836,293644,311457,325781,280912
"13095","Dougherty, GA",3645512,3694072,3844061,4002822,4043974,4061160,4064155,4104972,4075640
"13097","Douglas, GA",2131680,2258771,2471969,2758686,3042666,3149601,3135617,2965124,2963115
"13099","Early, GA",510686,425014,451679,441738,480861,451796,438905,400548,420977
"13101","Echols, GA",38668,39874,35935,37680,53550,58073,52746,51317,42396
"13103","Effingham, GA",643977,698919,799876,947968,1163877,1173931,1143433,1335042,1382965
"13105","Elbert, GA",485585,512062,511531,524913,549937,574671,559190,570534,566123
"13107","Emanuel, GA",433329,473040,480212,509978,557479,555844,536230,534934,540910
"13109","Evans, GA",307745,305179,318463,343345,345931,359415,334295,352854,337650
"13111","Fannin, GA",357842,363083,374062,403791,485434,499837,478320,456279,462112
"13113","Fayette, GA",2466747,2677740,2911436,3121554,3294758,3430047,3368820,3260881,3343882
"13115","Floyd, GA",2957888,3017868,3216538,3211233,3396725,3519674,3569342,3582611,3624590
"13117","Forsyth, GA",3245412,3535956,4589712,5080191,5727278,5998141,5993500,5766674,6067861
"13119","Franklin, GA",508334,533707,605709,627166,629354,668918,641621,562092,576907
"13121","Fulton, GA",91835211,94488837,100826480,109991364,112534126,113141690,110045833,107282159,109770205
"13123","Gilmer, GA",575933,580102,667729,712521,768894,807947,796429,737085,701056
"13125","Glascock, GA",45680,49512,36191,28007,29988,32680,32231,30859,31593
"13127","Glynn, GA",2397702,2578887,2848474,2992964,3240744,3324428,3265592,3247277,3327027
"13129","Gordon, GA",1351052,1386619,1687435,1878298,1959209,1969045,1844923,1689892,1691112
"13131","Grady, GA",398600,414157,432300,472203,507118,504174,518058,540400,555133
"13133","Greene, GA",333973,354372,371274,387066,407932,456522,480369,460544,470121
"13135","Gwinnett, GA",25523525,27253640,29369071,31334024,32979092,34007514,33427073,31990579,32995488
"13137","Habersham, GA",1019648,1057115,1111562,1161228,1162716,1179034,1168364,1222077,1209232
"13139","Hall, GA",4886968,5138699,5397935,5707613,6024576,6368443,6489172,6407037,6517240
"13141","Hancock, GA",108797,113421,100237,107110,120770,130974,124033,127505,121268
"13143","Haralson, GA",448908,470405,492223,501896,589541,648283,663777,642442,680279
"13145","Harris, GA",320827,317356,321706,331362,370276,380911,379180,388098,405528
"13147","Hart, GA",547366,541232,578080,576578,588307,616858,602662,553997,595995
"13149","Heard, GA",598244,641004,745563,720203,802194,884479,991269,970875,1161841
"13151","Henry, GA",2666055,2894627,3134835,3472169,3783344,4019765,4002868,3935776,4142343
"13153","Houston, GA",3677498,3961666,4216148,4552658,4902334,5155895,5220796,5412533,5532362
"13155","Irwin, GA",160289,170197,156790,176774,177030,192801,185958,186348,186820
"13157","Jackson, GA",1106647,1166982,1339082,1513355,1673405,1657808,1637823,1592546,1628439
"13159","Jasper, GA",187463,210310,235844,243140,235139,247800,212838,198662,208322
"13161","Jeff Davis, GA",273315,284171,308358,295457,316918,323925,308459,302267,329532
"13163","Jefferson, GA",368395,394742,448564,462112,495709,468273,489125,481063,487401
"13165","Jenkins, GA",136604,142677,142139,161915,173434,163057,139545,124718,125466
"13167","Johnson, GA",117494,121599,128168,128584,135499,136566,131202,134866,135173
"13169","Jones, GA",221897,240171,259770,268068,307476,351640,346966,339384,346940
"13171","Lamar, GA",235645,242632,256009,279330,309471,318179,332009,325967,326414
"13173","Lanier, GA",80101,89129,90004,93944,122171,124894,119492,110012,123695
"13175","Laurens, GA",1251260,1250813,1345675,1408254,1496408,1537777,1536195,1621612,1692236
"13177","Lee, GA",296348,324275,344495,388835,434009,450821,458501,447258,465037
"13179","Liberty, GA",1805657,2042497,2218119,2450343,2590106,2797992,3117254,3216881,3446700
"13181","Lincoln, GA",91706,94290,96152,103581,117350,126849,126295,126391,123044
"13183","Long, GA",69684,71679,75560,75445,86264,96884,90196,92814,92958
"13185","Lowndes, GA",2922340,3092902,3225209,3449618,3646276,3791915,3954307,3998483,4094773
"13187","Lumpkin, GA",430035,442318,481293,504622,548587,586511,572920,559440,573927
"13189","McDuffie, GA",440254,475137,524076,567099,606855,599635,564987,572344,570788
"13191","McIntosh, GA",147433,149387,157298,168076,191121,199035,187016,185549,182342
"13193","Macon, GA",309251,304333,328314,315647,314905,337198,364273,384855,376756
"13195","Madison, GA",289590,300166,331026,348476,363080,374293,371870,357108,356892
"13197","Marion, GA",146894,144605,139667,142766,131354,132425,131557,127817,123731
